GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000015592    8   26992840   27215937     92      20  158492       3.5507   0.00019209
ENSG00000104228    8   27042404   27268836    105      18  160086       4.1983   1.3444e-05
ENSG00000120899    8   27068999   27416903    218      32  158790       4.6872   1.3852e-06
ENSG00000120903    8   27217279   27437400    168      24  157883       4.7379   1.0799e-06
ENSG00000120915    8   27248296   27503081    187      32  157619       5.1015   1.6848e-07
ENSG00000120885    8   27354434   27572548    140      26  157448       3.6008   0.00015859
ENSG00000168077    8   27391385   27634293    162      32  157527       3.9433   4.0186e-05
ENSG00000147419    8   27490835   27730170    146      18  155854       2.0987     0.017922
ENSG00000171320    8   27529466   27770157    166      21  155883       1.7992     0.035994
ENSG00000168078    8   27567137   27795612    155      20  155708       1.7561     0.039534
ENSG00000168079    8   27627399   27950244    213      43  157401       1.2943     0.097789
ENSG00000189233    8   27779481   28041388    136      28  159980     0.008594      0.49657
ENSG00000134014    8   27847190   28148673    168      31  160268     -0.47286      0.68184
ENSG00000168081    8   28074503   28300872    113      22  161344     -0.85874      0.80476
ENSG00000186918    8   28103102   28360218    115      26  161140      -0.7153      0.76279
ENSG00000214050    8   28105804   28447835    139      29  160817      0.57411      0.28295
ENSG00000104290    8   28251729   28531775     71      13  159991       1.0672      0.14293
ENSG00000012232    8   28357986   28713116    112      18  160362       1.2577      0.10425
ENSG00000104299    8   28525178   28847759    107      15  159091        1.648     0.049681
ENSG00000147421    8   28647911   29022281    135      16  158097        2.215     0.013381
ENSG00000197892    8   28824796   29220641    147      26  158710       1.9518     0.025481
ENSG00000120875    8   29090581   29308185     85      20  159345       0.5404      0.29446
ENSG00000133872    8   29820528   30040723     73      15  157382     -0.50561      0.69343
ENSG00000104660    8   29852914   30134724     90      13  157769      -1.4183      0.92194
ENSG00000177669    8   29889340   30102202     66       9  156993       -1.398      0.91894
ENSG00000104671    8   29913813   30141156     72       9  157361      -1.7256      0.95779
ENSG00000157110    8   30141944   30529778    132      22  158752       0.5607       0.2875
ENSG00000197265    8   30335835   30615768     73      12  158719       1.3039     0.096134
ENSG00000253457    8   30396117   30603581     57      11  157965       1.4643     0.071561
ENSG00000104687    8   30435583   30685443     68      14  158522      0.98608      0.16205
ENSG00000104695    8   30531973   30771830     75      11  159812      0.19196      0.42389
ENSG00000133863    8   30589060   30848122     89      11  158971      0.55338         0.29
ENSG00000172733    8   30753321   30991231     77      15  158268       1.5714     0.058045
ENSG00000165392    8   30791317   31131285    124      24  158797       1.1867      0.11768
ENSG00000157168    8   31396902   32722548    621      87  156922       1.5324     0.062712
ENSG00000172728    8   33128342   33430940    109      12  158702       1.2344      0.10853
ENSG00000129696    8   33230904   33471119     82       9  157782       1.0759        0.141
ENSG00000198042    8   33242268   33458778     75       8  157477       1.0965      0.13643
ENSG00000133874    8   33305273   33524643     66       7  157817        1.145      0.12611
ENSG00000133878    8   33348856   33557624     60       7  159138       1.0981      0.13609
ENSG00000156687    8   34992975   35754068    163      24  153511      0.25365      0.39988
ENSG00000233863    8   35549365   35753384     11       2  143576      0.37322      0.35449
ENSG00000215262    8   36541842   36893646     86      12  158755      0.89546      0.18527
ENSG00000183779    8   37453269   37657537     22       7  156650      0.12706      0.44945
ENSG00000183154    8   37492279   37694944     25       8  160138      0.87529      0.19071
ENSG00000147475    8   37494117   37716619     29       9  161151      0.99106      0.16083
ENSG00000147471    8   37520111   37737283     32      10  161175      0.92728      0.17689
ENSG00000020181    8   37541709   37802414     37      11  161405      0.82182      0.20559
ENSG00000104221    8   37600786   37807422     36      11  161405      0.71379      0.23768
ENSG00000156675    8   37616136   37856985     42      11  161405      0.73182      0.23214
ENSG00000169154    8   37691799   37897647     29       7  161405      0.97701      0.16428
ENSG00000188778    8   37720516   37924483     21       4  161405      0.90152      0.18366
ENSG00000187840    8   37787859   38017883     23       5  158656       1.3868     0.082748
ENSG00000129691    8   37862760   38101594     26       6  158974       5.5362   1.5459e-08
ENSG00000147465    8   37901167   38108783     22       4  158531       5.4842   2.0764e-08
ENSG00000175324    8   37920839   38134248     27       4  159064       5.6844   6.5627e-09
ENSG00000156735    8   37934051   38170819     35       4  159599       5.8181   2.9753e-09
ENSG00000085788    8   37982736   38233076     41       3  160541       5.8756   2.1068e-09
ENSG00000147535    8   38020648   38226761     34       2  161405       5.8415   2.5861e-09
ENSG00000147548    8   38027215   38339790     68       5  161212       5.9563   1.2904e-09
ENSG00000165046    8   38143725   38367045     58       7  161179       6.0248   8.4683e-10
ENSG00000077782    8   38168656   38426352     74      14  160718       6.1031   5.2001e-10
ENSG00000196166    8   38268352   38486180     98      28  160005       4.6572   1.6028e-06
ENSG00000147526    8   38485704   38810546     96      26  158042       2.8289    0.0023353
ENSG00000169499    8   38658753   38931428     91      17  160070       1.8124     0.034962
ENSG00000169495    8   38731683   38946181     75      13  161353      -0.3015      0.61848
ENSG00000169490    8   38746327   38954343     74      12  161352     -0.53021      0.70202
ENSG00000168615    8   38754388   39062663    100      15  161366     -0.69396      0.75615
ENSG00000197140    8   38864509   39242430    104      16  161380       0.5875      0.27843
ENSG00000168619    8   39342008   39687583    103      17  160418      0.61848      0.26813
ENSG00000104755    8   39501254   39795808     97      18  160298    -0.018101      0.50722
ENSG00000131203    8   39659794   39885963     94      21  159835      0.27137      0.39305
ENSG00000188676    8   39692133   39973910    137      28  159035      0.28378      0.38829
ENSG00000176907    8   39910989   40112821     98      23  158825     -0.30924      0.62143
ENSG00000165061    8   40288109   40855352    302      56  158249       5.9077   1.7347e-09
ENSG00000104332    8   41019481   41267016     86      18  156292     0.053065      0.47884
ENSG00000147533    8   41247915   41468499     96      16  151753      0.44266      0.32901
ENSG00000147536    8   41286725   41502565     94      17  154661      0.16308      0.43523
ENSG00000158669    8   41334706   41582520    119      24  156306     -0.10113      0.54028
ENSG00000165066    8   41402697   41608855    106      21  156835       -0.301      0.61829
ENSG00000029534    8   41410739   41854280    195      40  157339      0.60003      0.27424
ENSG00000083168    8   41686997   42009508     84      14  157881      0.94949      0.17119
ENSG00000070718    8   41910464   42129191     53       9  156417       1.8646     0.031122
ENSG00000104368    8   41932236   42165242     59      10  156416       1.7053     0.044066
ENSG00000104365    8   42028820   42289973     74      10  155397      -0.5975      0.72491
ENSG00000070501    8   42095972   42329326     58       7  154492     -0.58829      0.72183
ENSG00000104371    8   42131586   42334750     53       6  156104     -0.77026      0.77943
ENSG00000078668    8   42149142   42363415     58       8  156522      0.83932      0.20064
ENSG00000168575    8   42173993   42497069     89      14  156908       2.1599     0.015391
ENSG00000176209    8   42296298   42509603     55       8  157441       2.6291    0.0042804
ENSG00000147432    8   42452519   42692550     57       9  154602       1.6654     0.047914
ENSG00000147434    8   42507763   42751535     49       7  153469       1.3567     0.087434
ENSG00000131931    8   42591817   42798468     31       7  149897      0.90953      0.18154
ENSG00000120925    8   42604780   42852433     44       8  144553      0.73665      0.23067
ENSG00000168172    8   42652075   42985682     56       7  139555      0.28227      0.38887
ENSG00000254673    8   42773567   43032477     45       6  139304      0.19098      0.42427
ENSG00000168522    8   42789337   43040931     43       6  140578      0.12695      0.44949
ENSG00000185900    8   42848658   43078577     34       5  143431      0.19371       0.4232
ENSG00000165102    8   42895556   43157998     46       5  142964     0.081421      0.46755
ENSG00000164808    8   48073167   48748868     74       7  156872       1.7324     0.041598
ENSG00000221869    8   48549471   48751648     24       4  157212       1.7687      0.03847
ENSG00000253729    8   48585669   48972743     45       5  154755       1.8755     0.030361
ENSG00000104738    8   48772745   48990720     28       5  151809       2.3669    0.0089678
ENSG00000169139    8   48820960   49077268     33       8  153543       2.1783      0.01469
ENSG00000034239    8   49523348   49747870     66      12  158669      0.58168      0.28039
ENSG00000019549    8   49730249   49934299     41      10  156836      0.29228      0.38504
ENSG00000168333    8   49866870   50088649     56       8  161405       1.5604     0.059333
ENSG00000253206    8   50348945   50566973     57       4  157732    -0.064001      0.52552
ENSG00000147481    8   50722349   51806678    325      29  157619       2.6598    0.0039098
ENSG00000147485    8   52132138   52822005    274      33  157853         3.09    0.0010009
ENSG00000168300    8   52630140   52911735     86      11  158147       3.7482   8.9041e-05
ENSG00000232941    8   52630143   52830969     58       7  156684       3.1846   0.00072468
ENSG00000147488    8   52923399   53473519    242      50  158695       2.9085     0.001816
ENSG00000196711    8   53346597   53578067     86      13  159165      0.57165      0.28378
ENSG00000023287    8   53435016   53758403    109      14  157742      0.69477       0.2436
ENSG00000183729    8   53750991   53953677     98      19  156402       2.5869    0.0048423
ENSG00000082556    8   54038284   54264257    106      18  158781      -0.9522       0.8295
ENSG00000047249    8   54528117   54856118     96      10  159460       0.2338      0.40757
ENSG00000147509    8   54664368   54971863     79       9  149792       1.3781     0.084088
ENSG00000187735    8   54779112   55035089     56       7  144410       1.8209      0.03431
ENSG00000120992    8   54858938   55114577     74       7  149777       1.9125     0.027906
ENSG00000137547    8   54947770   55160461     55       7  157098       1.9216     0.027328
ENSG00000164736    8   55270495   55473448    112      20  161377     -0.33567      0.63144
ENSG00000104237    8   55428627   55643394     83      15  161197       4.6257    1.867e-06
ENSG00000206579    8   55914949   56554613    293      48  159103       3.2003   0.00068646
ENSG00000253976    8   55947763   56154918     80      18  159062       2.3822    0.0086051
ENSG00000253857    8   55974043   56177287     84      19  159159       2.3657    0.0089982
ENSG00000167904    8   56508983   56785966     88      18  155197       2.2939     0.010899
ENSG00000137574    8   56585701   56838007     84      15  155498       2.0777     0.018868
ENSG00000254087    8   56692372   57023940    129      20  154804      0.36009      0.35939
ENSG00000008988    8   56879854   57087069     59       5  151605     -0.77177      0.77988
ENSG00000172680    8   56925501   57126541     48       4  151913     -0.76361      0.77745
ENSG00000181690    8   56973463   57223883     52       8  154245     -0.71243       0.7619
ENSG00000170791    8   57024245   57231357     45       7  154901     -0.82241      0.79458
ENSG00000170786    8   57112569   57333335     51      10  160244      -0.1104      0.54395
ENSG00000181195    8   57249233   57459293     87      11  160801       1.8159     0.034695
ENSG00000104331    8   57770492   58006403    104      18  160727       2.6078     0.004556
ENSG00000169122    8   58807068   59216838    190      44  159533      0.14008       0.4443
ENSG00000215114    8   59223823   59464060    120      20  161033       2.7297    0.0031698
ENSG00000167910    8   59302737   59512795     95      13  160554       2.3507    0.0093693
ENSG00000137575    8   59365483   59595419     83       9  160456       1.0479      0.14734
ENSG00000035681    8   59396063   59672403    108      16  160671      0.61404      0.26959
ENSG00000198846    8   59617977   60131767    249      58  157996       1.7422     0.040733
ENSG00000178538    8   60999906   61293971    137      20  160175       4.2876   9.0314e-06
ENSG00000104388    8   61329416   61636186     82       9  160427       3.3099    0.0004666
ENSG00000171316    8   61491337   61879465    167      26  159202       3.0634    0.0010941
ENSG00000177182    8   61869717   62514204    287      44  158262       2.7645    0.0028507
ENSG00000198363    8   62313116   62727155    196      35  158360       2.0541     0.019983
ENSG00000185942    8   63061150   64012211    412      46  159570       1.3615     0.086683
ENSG00000137563    8   63827638   64051730    113      16  160451       2.3346    0.0097825
ENSG00000137561    8   63861112   64098612    100      16  160327         2.69    0.0035726
ENSG00000185728    8   63981112   64225346     82      17  160045       1.7633     0.038923
ENSG00000180828    8   65392814   65596181     75      12  158590       6.0421    7.607e-10
ENSG00000172817    8   65400320   65811318    151      19  157949       5.0817   1.8708e-07
ENSG00000104442    8   66414694   66646442     83      10  157352       1.8465     0.032411
ENSG00000066855    8   66456969   66783496    104      13  155354       1.9724     0.024283
ENSG00000205268    8   66529745   66854557     89      14  154997       1.7781      0.03769
ENSG00000147570    8   66833795   67112751    103      15  151659       1.0925       0.1373
ENSG00000147573    8   66939131   67187720     91      13  149890       0.8962      0.18507
ENSG00000147571    8   66988620   67190960     74      10  147876      0.77774      0.21836
ENSG00000179041    8   67241263   67442966     64      12  154247       1.7899     0.036736
ENSG00000147576    8   67242420   67483836     71      14  152333       1.7372     0.041177
ENSG00000169085    8   67272238   67530759     68      15  150465       1.6651     0.047943
ENSG00000185697    8   67374410   67626482     51      11  145039       1.0643       0.1436
ENSG00000175073    8   67440722   67679452     40       5  143343      0.31518      0.37631
ENSG00000270024    8   67479831   67872707     56       5  151628    -0.031715      0.51265
ENSG00000213865    8   67479850   67697799     40       4  147994      0.23496      0.40712
ENSG00000104205    8   67524653   67874257     50       4  153170     -0.15584      0.56192
ENSG00000178460    8   67682984   67934283     25       2  160816     -0.57287      0.71663
ENSG00000261787    8   67758736   67974825     18       3  159155     0.010379      0.49586
ENSG00000178125    8   67776334   68068839     31       3  158713      0.46354      0.32149
ENSG00000121022    8   67855314   68096018     29       3  158319      0.65181      0.25726
ENSG00000104218    8   67874661   68208498     46       5  158766      0.55856      0.28823
ENSG00000066777    8   67985747   68355912     61       7  159067    -0.044402      0.51771
ENSG00000165078    8   68234360   68758620    191      38  158554     -0.73794      0.76973
ENSG00000046889    8   68764353   69249265    267      50  158905       2.2683     0.011656
ENSG00000248801    8   69115703   69343726    111      19  158248       2.8721    0.0020391
ENSG00000165084    8   69142957   69831257    310      52  157013        2.908    0.0018186
ENSG00000137573    8   70278859   70673150    232      57  158810      0.10418      0.45851
ENSG00000137571    8   70479282   70847299    185      41  158211     -0.14917      0.55929
ENSG00000269197    8   70750403   70950635     72      22  157493     -0.18778      0.57448
ENSG00000147596    8   70863886   71083928     81      20  158259       2.7169    0.0032947
ENSG00000140396    8   70921997   71416040    144      22  158771       2.4025    0.0081414
ENSG00000067167    8   71385677   71620622     60      11  156390      0.66457      0.25316
ENSG00000213002    8   71385681   71586671     52      11  155618      0.59455      0.27607
ENSG00000246366    8   71420812   71675514     68      10  156152      0.62414      0.26627
ENSG00000147592    8   71447553   71681409     65       9  155910      0.54154      0.29407
ENSG00000221947    8   71481600   71802606     79       9  153953      0.62139      0.26717
ENSG00000104313    8   72009668   72374467    203      50  158196     -0.33731      0.63206
ENSG00000253379    8   72215675   72604260    194      50  160056     -0.10834      0.54314
ENSG00000235531    8   72640402   73130628    295      55  157936     -0.34121      0.63353
ENSG00000178860    8   72653784   72856703    115      26  157734      0.52919      0.29834
ENSG00000104321    8   72832152   73087852    169      36  157975     -0.93387      0.82482
ENSG00000182674    8   73349626   73950584    312      48  159900     -0.11621      0.54626
ENSG00000147601    8   73821099   74060357    135      26  160356      0.82672       0.2042
ENSG00000164764    8   73876775   74136323    139      23  160574    -0.042327      0.51688
ENSG00000147604    8   74102506   74308024    115      31  160875       1.8642      0.03115
ENSG00000121039    8   74106847   74337516    130      34  160547       2.0222     0.021577
ENSG00000040341    8   74232604   74759943    231      38  159235       2.1546     0.015596
ENSG00000258677    8   74500926   74891089    103      14  158147      0.65317      0.25682
ENSG00000104343    8   74592332   74891145     70      12  157501      0.75612      0.22479
ENSG00000154582    8   74751404   74984522     59      12  158815       1.5883     0.056112
ENSG00000175606    8   74784672   74995018     59      12  159227       1.5797     0.057085
ENSG00000154589    8   74803587   75041322     79      19  158437       1.4737     0.070281
ENSG00000104369    8   75046935   75333563    164      29  159880       2.5754    0.0050069
ENSG00000104381    8   75133365   75501107    141      26  161167       2.6996    0.0034715
ENSG00000254349    8   75412010   75835548    149      24  159285      0.84023      0.20039
ENSG00000137558    8   75636772   75867264     83      16  158912       1.2456      0.10646
ENSG00000121005    8   75796750   76046793    115      21  158298     -0.21774      0.58618
ENSG00000164749    8   76220149   76579078    167      28  160235       1.7445     0.040534
ENSG00000091656    8   77493454   77879521    124      24  155666       2.7829    0.0026941
ENSG00000164751    8   77792494   78013280     71      13  153687        3.137   0.00085331
ENSG00000171033    8   79328374   79617502     85      12  155862      0.15506      0.43839
ENSG00000104427    8   79478282   79732000     76      11  153366     -0.35305      0.63797
ENSG00000104432    8   79487978   79817758    111      19  154984     0.060984      0.47569
ENSG00000104435    8   80423049   80678410    129      26  159118       1.4363     0.075464
ENSG00000164683    8   80576245   80780098    111      30  160230       2.0397     0.020688
ENSG00000147586    8   80730952   81042524    104      16  159264     0.099568      0.46034
ENSG00000076554    8   80770571   81243467    149      20  157987      -1.0566      0.85465
ENSG00000205189    8   81297854   81538500     82      22  155604      0.27392      0.39207
ENSG00000164684    8   81440686   81887016    150      23  149155     -0.44594      0.67218
ENSG00000076641    8   81780045   82124303    157      35  155300       2.4634    0.0068822
ENSG00000164687    8   82092598   82297012     58      14  149461      -1.6405      0.94955
ENSG00000147588    8   82252561   82459758     71      10  156066     -0.87958      0.81046
ENSG00000205186    8   82270576   82473814     76      11  155993     -0.55136      0.70931
ENSG00000170323    8   82290654   82495498     71      11  156548     -0.35979       0.6405
ENSG00000197416    8   82337216   82543613     72      14  156453    -0.099931       0.5398
ENSG00000133731    8   82470196   82698928     88      15  158526      0.49829      0.30914
ENSG00000253598    8   82505842   82708409     86      15  159958      0.53926      0.29485
ENSG00000104231    8   82513569   82745138    101      16  160074      0.60763      0.27172
ENSG00000164695    8   82544669   82771750     97      16  159739      0.66275      0.25375
ENSG00000104497    8   82611816   82855101    101      14  160021       1.0234      0.15306
ENSG00000184672    8   84995022   85934079    243      32  157812      0.46502      0.32096
ENSG00000133739    8   85919382   86158311     33       3  156592      0.51548      0.30311
ENSG00000133740    8   85989460   86229387     51       4  157633      0.55153      0.29063
ENSG00000176731    8   86026311   86232650     54       4  156839      0.48652       0.3133
ENSG00000185015    8   86032816   86296302     70       5  157049       0.3576      0.36032
ENSG00000258256    8   86034675   86257946     62       4  156799      0.44474      0.32826
ENSG00000257962    8   86058524   86262077     54       3  157359      0.45228      0.32553
ENSG00000133742    8   86139837   86391243     80       7  155295     -0.12968      0.55159
ENSG00000164879    8   86185665   86461269     87       8  154230     -0.39389      0.65317
ENSG00000104267    8   86276081   86493722     61       8  150985     -0.81177      0.79154
ENSG00000205176    8   86468695   86675726     16       3  148388      0.22225      0.41206
ENSG00000223524    8   86647543   86849570      3       2  158471      0.76968      0.22075
ENSG00000255940    8   86656718   86858745      3       2  158471      0.76968      0.22075
ENSG00000147614    8   86899552   87266457    146      19  159648     -0.43697      0.66893
ENSG00000147613    8   86960602   87200850    104      13  160520     -0.32141      0.62605
ENSG00000164893    8   87126281   87433375    125      17  158644     -0.18429      0.57311
ENSG00000123124    8   87254967   87590649    113      14  157727     -0.72076      0.76447
ENSG00000176623    8   87380486   87626586     86      14  157775      -1.4079      0.92043
ENSG00000085719    8   87397059   87673726    108      21  159218      -1.0739      0.85857
ENSG00000170289    8   87466205   87855903    189      37  158344    -0.034833      0.51389
ENSG00000176571    8   87778670   88727447    332      41  158993       1.6404      0.05046
ENSG00000176566    8   88782973   88986296     51      14  158560       1.6742     0.047045
ENSG00000156103    8   88944237   89440254    163      28  156748       5.9044   1.7699e-09
ENSG00000104312    8   90669975   90903291     84      11  161035      -0.4626      0.67817
ENSG00000164823    8   90814087   91040116     93      15  161105       0.9813      0.16322
ENSG00000104320    8   90845564   91115456    102      13  161130       1.5645      0.05885
ENSG00000104325    8   90913633   91164320     94       8  161153       1.9019     0.028594
ENSG00000104327    8   90970836   91207703     83       8  160974       2.2465     0.012335
ENSG00000180694    8   91534223   91903860    107      12  160372       1.8254     0.033968
ENSG00000123119    8   91703778   92071636     99       9  160724       2.4669    0.0068145
ENSG00000253250    8   91870865   92097485     56       5  160117       2.5793    0.0049502
ENSG00000155099    8   91906024   92153292     63       6  160147       2.3449    0.0095161
ENSG00000155100    8   91982424   92199323     67       6  158685       1.8221     0.034217
ENSG00000214954    8   92014060   92331464    104       9  158558       1.4335     0.075851
ENSG00000147606    8   92121722   92510378    128      16  156278      0.45589      0.32423
ENSG00000079102    8   92867203   93215514    102      11  152452      0.73873      0.23004
ENSG00000205133    8   93795758   94129901    106      26  159094       1.7553     0.039605
ENSG00000212999    8   93795865   93998013     36      10  156328      0.62763      0.26512
ENSG00000254318    8   94046324   94279079    108      23  155081        3.044    0.0011673
ENSG00000268080    8   94141867   94342388     87      20  153695       2.7845    0.0026802
ENSG00000188343    8   94610789   94843755     69      11  159182       1.7056     0.044042
ENSG00000183808    8   94641584   94853245     56       8  159850       1.0804      0.13998
ENSG00000212998    8   94652349   94853001     54       7  159792      0.90143      0.18368
ENSG00000164953    8   94667072   94931462     78      10  159854      0.59417       0.2762
ENSG00000164951    8   94770035   95038294    100      17  160689      0.95324      0.17023
ENSG00000079112    8   95039399   95329531    174      35  156726     -0.38574      0.65015
ENSG00000164949    8   95161481   95374578    103      22  157251      -0.2684       0.6058
ENSG00000197275    8   95284188   95587337    103      14  158595     -0.37072      0.64458
ENSG00000265817    8   95290605   95549180     81      12  158660     -0.54531      0.70723
ENSG00000164944    8   95399921   95665757     99      15  158584   -0.0032131      0.50128
ENSG00000212997    8   95458771   95660630     80      13  158732      0.14641       0.4418
ENSG00000104413    8   95553302   95819694    109      18  158931     -0.64009      0.73894
ENSG00000156162    8   95631931   95906064    115      18  159316     0.024423      0.49026
ENSG00000164941    8   95725539   95993974    108      13  159896       0.5548      0.28952
ENSG00000175305    8   95791998   96008906     89       9  159951       0.7656      0.22196
ENSG00000156170    8   95807995   96228683    198      31  156280       1.5884     0.056093
ENSG00000164938    8   95838200   96061639     95      10  158983      0.94003       0.1736
ENSG00000175895    8   96046032   96268912    124      35  153376       1.8539     0.031877
ENSG00000156172    8   96157147   96381429    132      38  154530      0.26412      0.39584
ENSG00000156466    8   97054562   97273020     88      18  156361     -0.71234      0.76187
ENSG00000156467    8   97138148   97347862     89      15  155737      0.55795      0.28844
ENSG00000156469    8   97151626   97373838    112      17  155606      0.73656       0.2307
ENSG00000156471    8   97173943   97449223    134      19  156437      0.89928      0.18425
ENSG00000169439    8   97405579   97724000    161      39  160801       1.9713     0.024346
ENSG00000104324    8   97557455   98261882    225      45  160366       1.5806     0.056986
ENSG00000180543    8   98185717   98390176     93      21  159436     0.061414      0.47551
ENSG00000147649    8   98556407   98840998    107      17  159378       2.3233     0.010082
ENSG00000104341    8   98687285   98965241    130      25  160338       2.0041     0.022527
ENSG00000132561    8   98781068   99148944    204      40  160306      0.03906      0.48442
ENSG00000156482    8   98937079   99158697    133      28  159118       -1.684       0.9539
ENSG00000177459    8   98976539   99205838    132      32  158459     -0.90907      0.81834
ENSG00000132541    8   99014572   99229469    112      31  157991      -0.4889      0.68754
ENSG00000104356    8   99029525   99272062    123      34  157907     -0.56378      0.71355
ENSG00000104361    8   99102061   99406621    152      38  157716     -0.54991      0.70881
ENSG00000104375    8   99313631  100055055    196      24  158326     -0.33284      0.63037
ENSG00000156486    8   99339250   99545076     92      17  159659     -0.73277      0.76815
ENSG00000164920    8   99856631  100064332     35       6  155271      0.63628       0.2623
ENSG00000132549    8   99925494  100989808    323      11  160502       1.0757      0.14102
ENSG00000164919    8  100785428  101006290     47       6  161405       2.0155     0.021926
ENSG00000132554    8  100873164  101243496    104      13  160908      0.17403      0.43092
ENSG00000156509    8  101045588  101258028     75       9  160711      -2.3747      0.99122
ENSG00000147669    8  101062812  101266230     70       8  160504       -2.258      0.98803
ENSG00000104450    8  101070134  101371506    105      12  159319      -1.4889      0.93174
ENSG00000034677    8  101169288  101448446    107      16  158315       0.1447      0.44247
ENSG00000186106    8  101421980  101672012    101      24  159807      0.98815      0.16154
ENSG00000174226    8  101485116  101775643    117      28  159531      0.75491      0.22515
ENSG00000070756    8  101598044  101835037    110      26  160259      0.81905      0.20638
ENSG00000164924    8  101828753  102065616     81      20  159966       1.8106     0.035104
ENSG00000120963    8  102090106  102318421    119      26  159968     -0.50602      0.69358
ENSG00000083307    8  102404660  102781954    205      38  158729       2.3063     0.010546
ENSG00000104490    8  102598771  103237135    330      52  158784       2.0575     0.019821
ENSG00000048392    8  103116730  103351346    105      24  156923     -0.52261      0.69938
ENSG00000104517    8  103165240  103525069    129      26  156400      0.63319      0.26331
ENSG00000253633    8  103440968  103650896    106      31  159285        2.428    0.0075919
ENSG00000155087    8  103463800  103673245    114      32  159351       3.6499   0.00013116
ENSG00000155090    8  103561007  103768130    121      32  161048       4.7558   9.8851e-07
ENSG00000155096    8  103738585  104006092    107      21  159767       2.3538     0.009291
ENSG00000253320    8  103776528  104090104    137      26  160089       2.4642    0.0068653
ENSG00000155097    8  103933291  104185279    155      39  159033       2.0854     0.018515
ENSG00000236939    8  104045191  104253703    142      35  158079        1.227      0.10992
ENSG00000164929    8  104052938  104342533    171      38  157456        1.052       0.1464
ENSG00000164930    8  104210661  104445094    105      16  156162      0.86148      0.19449
ENSG00000164932    8  104283743  104495225     96      14  157294        1.136      0.12797
ENSG00000164933    8  104310863  104527417     93      14  157585       1.2789      0.10046
ENSG00000164934    8  104326942  104555681     93      15  157338       1.6276     0.051802
ENSG00000176406    8  104412976  105368322    312      26  155216       3.4002   0.00033669
ENSG00000147647    8  105242552  105579281    152      28  158405       2.1178     0.017096
ENSG00000164935    8  105251315  105468917    131      23  157924       1.9685     0.024503
ENSG00000147650    8  105401459  105701252     86      17  161388      0.69728      0.24281
ENSG00000253350    8  105502961  106531488    423      67  158577       3.7573   8.5879e-05
ENSG00000169946    8  106230920  106916760    286      51  159091       3.4612   0.00026885
ENSG00000164830    8  107182473  107864922    318      41  158365   0.00061622      0.49975
ENSG00000174429    8  107671711  107882473     94      16  159376     0.049936      0.48009
ENSG00000154188    8  108161721  108610283    210      41  160379       2.3269    0.0099858
ENSG00000147655    8  108811544  109195913    147      20  160413       2.3449     0.009515
ENSG00000104408    8  109113445  109547562    135      12  159592       3.6046    0.0001563
ENSG00000104412    8  109355830  109599145     84       7  159982       3.5621   0.00018393
ENSG00000164841    8  109519079  109899844    139      22  161094       3.2073   0.00066995
ENSG00000174417    8  109998850  110231813     87      10  160634       1.7659      0.03871
ENSG00000120526    8  110153148  110446614     89       9  159756       1.0934       0.1371
ENSG00000120533    8  110246553  110458182     64       7  157720      0.80267      0.21108
ENSG00000205038    8  110274706  110642559    128      13  156427      0.99421      0.16006
ENSG00000147654    8  110451940  110678225     87      11  155262       1.2155      0.11208
ENSG00000147642    8  110486207  110804020    119      16  157700       1.6233     0.052258
ENSG00000248050    8  110556344  110760313     84      12  157174        1.876      0.03033
ENSG00000164794    8  110875874  111088076     54      13  152912       1.1608      0.12287
ENSG00000164796    8  113135157  114549328    425      40  159763        1.876     0.030328
ENSG00000253207    8  114512539  114729187     63       8  161359      0.80937      0.20915
ENSG00000104447    8  116320724  116921899    160      20  160242       4.9597   3.5299e-07
ENSG00000147677    8  117554369  117879164    129      21  158562       1.1837      0.11827
ENSG00000147679    8  117678742  117961702    121      23  158957       1.3051     0.095937
ENSG00000164754    8  117758174  117987105    100      22  159102       1.5277     0.063289
ENSG00000205002    8  117850438  118056726     86      17  159701      0.99156      0.16071
ENSG00000164756    8  117862512  118288953    191      40  160360       1.8991     0.028776
ENSG00000164758    8  118432952  118652501     69      15  160119       3.6856    0.0001141
ENSG00000182197    8  118706729  119224092    253      46  159440       2.8902    0.0019251
ENSG00000177570    8  119101698  119734234    320      55  158379       2.2198     0.013218
ENSG00000225885    8  119194378  119512844    187      33  157869       1.3191     0.093567
ENSG00000164761    8  119835796  120064439    136      18  158171       3.0249    0.0012434
ENSG00000184374    8  119907691  120218821    186      26  157964       2.6344    0.0042147
ENSG00000147676    8  120077273  120357913    114      21  156705      0.39341      0.34701
ENSG00000136999    8  120328546  120536593     85      11  148322      -1.2303      0.89071
ENSG00000136960    8  120469326  120785693    128      22  156450     -0.81152      0.79147
ENSG00000064313    8  120643015  120945103    133      17  158376      -1.2063      0.88614
ENSG00000136982    8  120746216  120968250    104      14  158541     -0.73466      0.76873
ENSG00000155792    8  120785957  121163152    174      22  158035      0.99563      0.15972
ENSG00000187955    8  120972019  121484275    201      33  158995       1.5697     0.058243
ENSG00000172172    8  121293000  121557642     81       9  160147       -1.632      0.94866
ENSG00000172167    8  121357640  121654373    104      15  159796     -0.17969       0.5713
ENSG00000172164    8  121447985  121925513    191      38  159890       1.4497     0.073569
