# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000075618    7    5532439    5746286     75      20  394765      0.71838   -3.4417e-15      0.71838
ENSG00000011275    7    5559678    5921370    114      25  401989     -0.14089   -3.4694e-15     -0.14089
ENSG00000122543    7    5819458    6025993     32      12  388843      0.17418   -3.4694e-15      0.17418
ENSG00000122674    7    5838356    6065605     47      14  381753      0.79233   -3.4417e-15      0.79233
ENSG00000155026    7    5865181    6110314     72      14  386372      0.31864   -3.4417e-15      0.31864
ENSG00000122512    7    5912870    6148756     67      12  388664      0.14657   -3.4694e-15      0.14657
ENSG00000106305    7    5948876    6163465     67      12  388664      0.38203   -3.4417e-15      0.38203
ENSG00000086232    7    5961881    6198861     85      16  390592       1.0789   -3.5527e-15       1.0789
ENSG00000157999    7    5971007    6176017     73      13  390802      0.58507   -3.4417e-15      0.58507
ENSG00000106346    7    6044515    6301195    106      20  392319        1.204   -3.5527e-15        1.204
ENSG00000008256    7    6101407    6412275     88      22  408355       1.7278   -3.5527e-15       1.7278
ENSG00000178397    7    6269040    6488612     79      17  445619      0.35943   -3.4417e-15      0.35943
ENSG00000136238    7    6314154    6543608     88      20  455867      0.39276   -3.4417e-15      0.39276
ENSG00000164535    7    6348757    6623821     96      22  461721     0.045913   -3.4625e-15     0.045913
ENSG00000136240    7    6385584    6623873     85      19  465140     -0.64892   -3.4417e-15     -0.64892
ENSG00000269781    7    6422922    6624873     74      18  463931     -0.62466   -3.4417e-15     -0.62466
ENSG00000215045    7    6437093    6691067     88      21  468904      -0.8577   -3.4417e-15      -0.8577
ENSG00000136247    7    6517065    6729005     57      12  476048     -0.89475   -3.4417e-15     -0.89475
ENSG00000146576    7    6529648    6748357     63      13  477037      -0.6415   -3.4417e-15      -0.6415
ENSG00000236609    7    6555248    6763921     59      12  477945     -0.42823   -3.4417e-15     -0.42823
ENSG00000198580    7    6613376    6815991     53      10  481149     -0.23602   -3.4694e-15     -0.23602
ENSG00000164631    7    6628064    6846554     49       9  481362     -0.16902   -3.4694e-15     -0.16902
ENSG00000169402    7    6693740    6938996     33       8  466347      0.21472   -3.4694e-15      0.21472
ENSG00000146574    7    6733765    6966401     30      10  433198      0.20751   -3.4694e-15      0.20751
ENSG00000106392    7    7096565    7388282    207      45  399806     -0.53999   -3.4417e-15     -0.53999
ENSG00000215018    7    7295834    7675484    227      38  407852     -0.36874   -3.4417e-15     -0.36874
ENSG00000164654    7    7506503    7748560    131      23  409617      0.74809   -3.4417e-15      0.74809
ENSG00000106399    7    7576149    7858238    203      44  387987      0.63499   -3.4417e-15      0.63499
ENSG00000219545    7    7580342    8143689    405      85  390099     -0.18613   -3.4694e-15     -0.18613
ENSG00000106415    7    7908425    8233902    218      52  378948      -1.8106   -3.5527e-15      -1.8106
ENSG00000003147    7    8052814    8402317    222      62  390555      -2.2224   -3.5527e-15      -2.2224
ENSG00000122584    7    8373585    8892593    310      56  404345      -1.3719   -3.5527e-15      -1.3719
ENSG00000189043    7   10871578   11079883     80      15  406885       1.2785   -3.5527e-15       1.2785
ENSG00000106443    7   10913499   11309250    186      32  396864     -0.56455   -3.4417e-15     -0.56455
ENSG00000005108    7   11309984   11971824    430      82  410197      0.50211   -3.4417e-15      0.50211
ENSG00000106460    7   12150867   12382993    139      22  436761      0.65503   -3.4417e-15      0.65503
ENSG00000146530    7   12270511   12543567    179      26  475219       1.0403   -3.5527e-15       1.0403
ENSG00000006747    7   12510203   12793228    164      41  414316     -0.63827   -3.4417e-15     -0.63827
ENSG00000122644    7   12626481   12830559    106      29  385616      -1.3176   -3.5527e-15      -1.3176
ENSG00000006468    7   13830853   14131050    156      42  402948      -0.8247   -3.4417e-15      -0.8247
ENSG00000136267    7   14084674   15114402    565     105  399235      0.90339   -3.4417e-15      0.90339
ENSG00000187546    7   15139943   15701640    263      45  425604     -0.77778   -3.4417e-15     -0.77778
ENSG00000106511    7   15550837   15826437    129      28  390026      0.87002   -3.4417e-15      0.87002
ENSG00000214960    7   16030817   16560947    270      32  418108     -0.96032   -3.4417e-15     -0.96032
ENSG00000171243    7   16401106   16670205    155      33  388159     -0.80178   -3.4417e-15     -0.80178
ENSG00000205858    7   16466505   16721193    148      36  386875     -0.74866   -3.4417e-15     -0.74866
ENSG00000106524    7   16539401   16785442    152      42  380932      0.09583   -3.4694e-15      0.09583
ENSG00000136261    7   16585756   16846148    180      53  379252       1.6336   -3.5527e-15       1.6336
ENSG00000106537    7   16693160   16924161    169      43  378160       1.1962   -3.5527e-15       1.1962
ENSG00000267906    7   16728866   16929246    158      40  378225      0.80943   -3.4417e-15      0.80943
ENSG00000106541    7   16731435   16973057    185      46  378483      0.33204   -3.4417e-15      0.33204
ENSG00000173467    7   16799029   17021611    169      39  378358      0.18649   -3.4694e-15      0.18649
ENSG00000106546    7   17238246   17485776     82      15  436855     -0.47232   -3.4417e-15     -0.47232
ENSG00000071189    7   17730385   18080124    140      17  404032      0.37587   -3.4417e-15      0.37587
ENSG00000229937    7   17966405   18167486     72      13  424348     -0.16781   -3.4694e-15     -0.16781
ENSG00000048052    7   18026572   19142039    514      93  402295     -0.18595   -3.4694e-15     -0.18595
ENSG00000122691    7   18960614   19257295    138      37  399136     -0.26984   -3.4417e-15     -0.26984
ENSG00000146618    7   19084405   19285044     77      20  397442     -0.21992   -3.4694e-15     -0.21992
ENSG00000105849    7   19635085   19848710     93      13  415271      0.52059   -3.4417e-15      0.52059
ENSG00000173452    7   19658933   19913221    115      14  409510    -0.099362   -3.4694e-15    -0.099362
ENSG00000183742    7   20074278   20357027    128      32  410170     -0.28245   -3.4417e-15     -0.28245
ENSG00000105855    7   20270325   20555377    159      30  406505      0.43327   -3.4417e-15      0.43327
ENSG00000004846    7   20554830   20916658    170      42  432834      -1.5067   -3.5527e-15      -1.5067
ENSG00000164651    7   20723906   20926505     80      18  444451      -1.3639   -3.5527e-15      -1.3639
ENSG00000105866    7   21367652   21654440    137      31  449642       1.1766   -3.5527e-15       1.1766
ENSG00000105877    7   21482833   22041457    382      73  478940      0.13296   -3.4694e-15      0.13296
ENSG00000164649    7   21840518   22085702    173      42  455721     -0.77086   -3.4417e-15     -0.77086
ENSG00000136237    7   22057856   22496763    319      61  416470       1.8213   -3.5527e-15       1.8213
ENSG00000105889    7   22359063   22772544    216      46  437358       1.5879   -3.5527e-15       1.5879
ENSG00000136244    7   22665503   22871621    113      24  453699     -0.27808   -3.4417e-15     -0.27808
ENSG00000196683    7   22752251   22962470    123      27  452474     0.027193   -3.4625e-15     0.027193
ENSG00000122591    7   22880878   23153749    126      20  443483       4.0857   -3.5527e-15       4.0857
ENSG00000122550    7   23045353   23317533    114      11  469046       5.1035   -3.5527e-15       5.1035
ENSG00000214871    7   23110760   23334503     96       7  481857       5.0465   -3.5527e-15       5.0465
ENSG00000136243    7   23121446   23340630     97       7  481866       5.0722   -3.5527e-15       5.0722
ENSG00000136235    7   23175586   23414727     92      10  481819       5.2103   -3.5527e-15       5.2103
ENSG00000156928    7   23238358   23451348     85      13  481349       4.9316   -3.5527e-15       4.9316
ENSG00000136231    7   23249828   23610086    124      22  480430       4.7609   -3.5527e-15       4.7609
ENSG00000164548    7   23444399   23671660     66      13  480188      0.36654   -3.4417e-15      0.36654
ENSG00000169193    7   23536998   23784327     88      16  479726     0.084392   -3.4694e-15     0.084392
ENSG00000188732    7   23619749   23842868     91      14  481484     -0.34223   -3.4417e-15     -0.34223
ENSG00000196335    7   23649786   23972132    151      22  477792     -0.40623   -3.4417e-15     -0.40623
ENSG00000122585    7   24223782   24431484    185      33  398575     -0.43886   -3.4417e-15     -0.43886
ENSG00000105926    7   24512887   24833812    157      20  467764     -0.11335   -3.4694e-15     -0.11335
ENSG00000105928    7   24637972   24909244    144      25  473500     -0.30165   -3.4417e-15     -0.30165
ENSG00000070882    7   24736158   25121253    226      50  439445     0.049915   -3.4625e-15     0.049915
ENSG00000172115    7   25059710   25264980    115      24  458168     -0.34112   -3.4417e-15     -0.34112
ENSG00000153790    7   25074316   25319975    153      31  470263     -0.88518   -3.4417e-15     -0.88518
ENSG00000105954    7   25164189   25368105    145      32  463128     -0.84859   -3.4417e-15     -0.84859
ENSG00000050344    7   26091860   26326745     79      19  378543      -1.0154   -3.5527e-15      -1.0154
ENSG00000122566    7   26129547   26341149     64      15  378755      -1.4706   -3.5527e-15      -1.4706
ENSG00000122565    7   26140782   26352976     67      16  378833      -1.7305   -3.5527e-15      -1.7305
ENSG00000086300    7   26231541   26513949    111      29  401209      0.39024   -3.4417e-15      0.39024
ENSG00000122548    7   26472740   26678407    191      35  439258       1.1011   -3.5527e-15       1.1011
ENSG00000222004    7   26577490   26786889    153      30  452767       1.1965   -3.5527e-15       1.1965
ENSG00000005020    7   26606681   27134858    190      28  447576      0.66138   -3.4417e-15      0.66138
ENSG00000105991    7   27032612   27235615     65      12  452478      -1.7477   -3.5527e-15      -1.7477
ENSG00000105996    7   27039721   27242430     67      13  452239      -1.8969   -3.5527e-15      -1.8969
ENSG00000105997    7   27045803   27292200     91      19  439819     -0.95323   -3.4417e-15     -0.95323
ENSG00000197576    7   27068126   27270418     77      16  448588      -1.3377   -3.5527e-15      -1.3377
ENSG00000106004    7   27080671   27283287     80      16  445943      -0.8528   -3.4417e-15      -0.8528
ENSG00000106006    7   27085015   27290222     83      17  443273     -0.79775   -3.4417e-15     -0.79775
ENSG00000122592    7   27093335   27297555     83      17  442020     -0.57585   -3.4417e-15     -0.57585
ENSG00000078399    7   27102054   27310117     90      18  438478     -0.13674   -3.4694e-15     -0.13674
ENSG00000257184    7   27103154   27319632     94      19  435937     0.021277   -3.4625e-15     0.021277
ENSG00000253293    7   27110210   27319880     93      18  436391     0.025924   -3.4625e-15     0.025924
ENSG00000005073    7   27121129   27324842     92      18  435345     0.051518   -3.4625e-15     0.051518
ENSG00000106031    7   27133122   27339725    101      21  431259    -0.071244   -3.4694e-15    -0.071244
ENSG00000106038    7   27182164   27390112    121      29  416554     0.014934   -3.4642e-15     0.014934
ENSG00000106049    7   27465061   27802614    119      19  387944      -0.1133   -3.4694e-15      -0.1133
ENSG00000106052    7   27678950   27984183    133      21  396251     -0.35905   -3.4417e-15     -0.35905
ENSG00000153814    7   27770192   28320362    251      53  414560      -1.0817   -3.5527e-15      -1.0817
ENSG00000146592    7   28238940   28965511    425      97  385961     -0.41428   -3.4417e-15     -0.41428
ENSG00000106066    7   28934847   29335067    276      59  428636      0.38455   -3.4417e-15      0.38455
ENSG00000106069    7   29061890   29653944    456      88  426146     -0.30927   -3.4417e-15     -0.30927
ENSG00000176532    7   29503427   29706911    142      28  467768      -1.5164   -3.5527e-15      -1.5164
ENSG00000122574    7   29746102   30056682    135      26  416790      -1.1208   -3.5527e-15      -1.1208
ENSG00000136193    7   29859719   30129905    117      16  414298      -1.3101   -3.5527e-15      -1.3101
ENSG00000106080    7   29950203   30166300     75       7  402269      -2.1064   -3.5527e-15      -2.1064
ENSG00000106086    7   29967020   30270096    108      16  394929      -1.9929   -3.5527e-15      -1.9929
ENSG00000180354    7   30074426   30302378     90      16  390135      -1.8376   -3.5527e-15      -1.8376
ENSG00000180233    7   30223923   30552118    104      23  419564     -0.22539   -3.4694e-15     -0.22539
ENSG00000106100    7   30364143   30618400     98      20  433419     -0.24342   -3.4694e-15     -0.24342
ENSG00000006625    7   30436237   30691095     96      18  457086     -0.94203   -3.4417e-15     -0.94203
ENSG00000106105    7   30534297   30773649    100      18  463845      -1.2121   -3.5527e-15      -1.2121
ENSG00000106113    7   30592200   30839745    135      30  463940      -1.3835   -3.5527e-15      -1.3835
ENSG00000241644    7   30637601   30897218    152      32  462356       -1.177   -3.5527e-15       -1.177
ENSG00000254959    7   30691753   31031696    196      44  445278     -0.65708   -3.4417e-15     -0.65708
ENSG00000106125    7   30711033   31032002    186      41  444991     -0.54797   -3.4417e-15     -0.54797
ENSG00000250424    7   30793010   31063427    158      34  447319     -0.38324   -3.4417e-15     -0.38324
ENSG00000240583    7   30793010   31065131    158      34  447319     -0.38324   -3.4417e-15     -0.38324
ENSG00000106128    7   30878284   31132869    131      37  419681     -0.25843   -3.4417e-15     -0.25843
ENSG00000078549    7   30992076   31251089    137      35  409339     -0.45017   -3.4417e-15     -0.45017
ENSG00000164600    7   31277075   31480508    117      27  378469      -1.4377   -3.5527e-15      -1.4377
ENSG00000180347    7   31453704   31798334    211      39  405770      -1.0203   -3.5527e-15      -1.0203
ENSG00000106341    7   31626329   31848069    133      32  421810     -0.26503   -3.4417e-15     -0.26503
ENSG00000154678    7   31690793   32438941    470      83  412249     -0.82708   -3.4417e-15     -0.82708
ENSG00000106355    7   32424951   32634895    107      17  413629     -0.93128   -3.4417e-15     -0.93128
ENSG00000105778    7   32435038   33178516    266      29  404390      0.27605   -3.4417e-15      0.27605
ENSG00000170852    7   32807784   33033743     68      12  395599      0.90701   -3.4417e-15      0.90701
ENSG00000122642    7   32897017   33146543     91      14  397847      0.82856   -3.4417e-15      0.82856
ENSG00000122643    7   32953742   33202409     97      15  417205         1.34   -3.5527e-15         1.34
ENSG00000164610    7   33034409   33249013     89      12  432532       1.3135   -3.5527e-15       1.3135
ENSG00000122507    7   33068856   33745680    271      36  425903       1.0029   -3.5527e-15       1.0029
ENSG00000173862    7   33665593   33868068    110      20  388695     -0.53011   -3.4417e-15     -0.53011
ENSG00000164619    7   33844523   34295484    193      44  391891       1.0946   -3.5527e-15       1.0946
ENSG00000214841    7   34585709   34799772    140      19  391283      0.42533   -3.4417e-15      0.42533
ENSG00000187258    7   34597851   35017944    221      35  421028      0.24294   -3.4694e-15      0.24294
ENSG00000173852    7   34868488   35177883     86      14  471827      -0.1911   -3.4694e-15      -0.1911
ENSG00000164532    7   35142042   35393758     65      12  447023     -0.91631   -3.4417e-15     -0.91631
ENSG00000122557    7   35572269   35835181    140      21  426518       0.3069   -3.4417e-15       0.3069
ENSG00000122545    7   35740542   36044917     69       7  392608       1.2807   -3.5527e-15       1.2807
ENSG00000205745    7   36018694   36225346    140      28  403293     -0.85457   -3.4417e-15     -0.85457
ENSG00000122547    7   36092758   36441152    228      50  402906      -1.7362   -3.5527e-15      -1.7362
ENSG00000164542    7   36263830   36529734    145      35  413163       -1.054   -3.5527e-15       -1.054
ENSG00000011426    7   36329415   36593400    140      36  409882      0.36593   -3.4417e-15      0.36593
ENSG00000136250    7   36452456   36864154    260      60  402288      0.90306   -3.4417e-15      0.90306
ENSG00000155849    7   36793961   37588852    429      79  399086       1.2118   -3.5527e-15       1.2118
ENSG00000187037    7   37623399   37973390    199      33  426342       2.4302   -3.5527e-15       2.4302
ENSG00000086289    7   37623446   38091543    280      46  420923       1.9361   -3.5527e-15       1.9361
ENSG00000086288    7   37788199   38040003    190      38  430747       2.3877   -3.5527e-15       2.3877
ENSG00000106483    7   37845543   38165297    236      47  432121       1.3084   -3.5527e-15       1.3084
ENSG00000010270    7   38117824   38370272    112      28  408209     -0.14442   -3.4694e-15     -0.14442
ENSG00000078053    7   38323305   38771167    293      55  410244     -0.11895   -3.4694e-15     -0.11895
ENSG00000164556    7   38624946   38826637    119      29  425374    -0.072684   -3.4694e-15    -0.072684
ENSG00000006715    7   38662563   39071994    193      34  436527     -0.42018   -3.4417e-15     -0.42018
ENSG00000106536    7   38917598   39632694    340      50  396994    -0.011857   -3.4642e-15    -0.011857
ENSG00000241127    7   39505975   39749919     98      20  408537       1.5763   -3.5527e-15       1.5763
ENSG00000006451    7   39563082   39847723     75      15  409182       2.0541   -3.5527e-15       2.0541
ENSG00000065883    7   39889636   40236733     84       9  402230       1.4679   -3.5527e-15       1.4679
ENSG00000168303    7   40065622   40274258     56       6  407086       1.2611   -3.5527e-15       1.2611
ENSG00000175600    7   40074575   41000362    273      46  393019       1.6724   -3.5527e-15       1.6724
ENSG00000122641    7   41624712   41842706     82      16  418718     -0.79238   -3.4417e-15     -0.79238
ENSG00000106571    7   41900548   42377469    240      55  406894      0.69397   -3.4417e-15      0.69397
ENSG00000136197    7   42848325   43051904     57      10  393967      0.41982   -3.4417e-15      0.41982
ENSG00000256646    7   42848872   43071773     71      12  394648      0.14235   -3.4694e-15      0.14235
ENSG00000106588    7   42856460   43071822     71      12  394648      0.14235   -3.4694e-15      0.14235
ENSG00000106591    7   42871799   43088557     76      12  394632      0.15181   -3.4694e-15      0.15181
ENSG00000002746    7   43052198   43705600    303      64  416922     -0.40556   -3.4417e-15     -0.40556
ENSG00000164543    7   43522357   43766385     97      16  438729      0.25499   -3.4417e-15      0.25499
ENSG00000106603    7   43548055   43869316    125      15  448907      0.24741   -3.4694e-15      0.24741
ENSG00000106605    7   43698279   43946939     87      13  473678    -0.060837   -3.4625e-15    -0.060837
ENSG00000062582    7   43806157   44009492     76      13  477831     -0.22953   -3.4694e-15     -0.22953
ENSG00000270617    7   43806157   44046188     77      13  477894     -0.25037   -3.4417e-15     -0.25037
ENSG00000106608    7   43815493   44066010     73      12  477629     -0.25247   -3.4417e-15     -0.25247
ENSG00000078967    7   43866037   44095735     61      10  479376     0.010659   -3.4642e-15     0.010659
ENSG00000136206    7   43940488   44149721     60       9  479376       1.2698   -3.5527e-15       1.2698
ENSG00000136279    7   43984239   44209055     70      13  479855       2.3571   -3.5527e-15       2.3571
ENSG00000164708    7   44002326   44205186     61      12  481080       2.4665   -3.5527e-15       2.4665
ENSG00000122678    7   44011846   44222139     67      13  481228       2.5014   -3.5527e-15       2.5014
ENSG00000106624    7   44043960   44254161     81      18  477346        2.439   -3.5527e-15        2.439
ENSG00000106628    7   44054286   44263957     83      18  475454       2.4195   -3.5527e-15       2.4195
ENSG00000106631    7   44078463   44280931     85      19  473652       2.4346   -3.5527e-15       2.4346
ENSG00000106633    7   44083872   44337769    110      23  471093       2.5005   -3.5527e-15       2.5005
ENSG00000106636    7   44140567   44353893     88      18  467421       2.0549   -3.5527e-15       2.0549
ENSG00000058404    7   44156749   44474176    116      23  469244       1.7415   -3.5527e-15       1.7415
ENSG00000015676    7   44318720   44630479    101      13  469335      0.16273   -3.4694e-15      0.16273
ENSG00000015520    7   44452134   44680914     79      11  460508     -0.68719   -3.4417e-15     -0.68719
ENSG00000136271    7   44505016   44714650     87      13  464121      0.60509   -3.4417e-15      0.60509
ENSG00000158604    7   44517493   44721886     85      13  463684      0.77809   -3.4417e-15      0.77809
ENSG00000105953    7   44546171   44848665    118      19  468868      0.92112   -3.4417e-15      0.92112
ENSG00000122515    7   44688180   44909477     78      13  480364       1.4915   -3.5527e-15       1.4915
ENSG00000196262    7   44736279   44964163     70      10  482491      0.84752   -3.4417e-15      0.84752
ENSG00000105968    7   44766390   44987682     66       9  481205       0.8102   -3.4417e-15       0.8102
ENSG00000146676    7   44815896   45024960     64      10  480896       1.1273   -3.5527e-15       1.1273
ENSG00000136286    7   44902261   45118697     75      15  481165       1.4018   -3.5527e-15       1.4018
ENSG00000136280    7   44939074   45216068    122      20  479431       1.0373   -3.5527e-15       1.0373
ENSG00000136274    7   45020037   45228513    120      19  476412      0.79083   -3.4417e-15      0.79083
ENSG00000136270    7   45039699   45251646    137      26  460646      0.50753   -3.4417e-15      0.50753
ENSG00000122679    7   45097390   45325901    164      36  434382      0.37199   -3.4417e-15      0.37199
ENSG00000164742    7   45513739   45862715    123      21  406154      -1.0488   -3.5527e-15      -1.0488
ENSG00000267988    7   45802684   46006045     49      13  410885      -1.5796   -3.5527e-15      -1.5796
ENSG00000146678    7   45827956   46033267     67      16  421424     -0.91989   -3.4417e-15     -0.91989
ENSG00000146674    7   45851949   46061473     81      17  422297     -0.86416   -3.4417e-15     -0.86416
ENSG00000233539    7   46613383   46899449    145      27  411502     -0.52283   -3.4417e-15     -0.52283
ENSG00000136205    7   47214752   47722156    241      61  402452      0.62146   -3.4417e-15      0.62146
ENSG00000221845    7   47594842   47801246    100      26  390882      0.41364   -3.4417e-15      0.41364
ENSG00000136273    7   47635328   48119178    270      47  449048     -0.36878   -3.4417e-15     -0.36878
ENSG00000158683    7   47714250   48088088    223      42  456403      -1.6308   -3.5527e-15      -1.6308
ENSG00000136275    7   47734889   47959445    157      33  450292      -1.2245   -3.5527e-15      -1.2245
ENSG00000164744    7   47926745   48168716    100      12  482172     -0.81843   -3.4417e-15     -0.81843
ENSG00000164746    7   47975108   48200901     95      11  482495     -0.38234   -3.4417e-15     -0.38234
ENSG00000183696    7   48028225   48248330     75      10  482433     0.037794   -3.4625e-15     0.037794
ENSG00000179869    7   48111055   48787092    304      46  471940     -0.53314   -3.4417e-15     -0.53314
ENSG00000267970    7   48787362   48991221     90      19  377824     -0.25341   -3.4417e-15     -0.25341
ENSG00000188730    7   49713257   50061546    127      20  444614     0.032675   -3.4625e-15     0.032675
ENSG00000042813    7   49790017   50260925    171      23  475552      0.72203   -3.4417e-15      0.72203
ENSG00000164500    7   50035632   50299426     94      15  482017        0.946   -3.4417e-15        0.946
ENSG00000185811    7   50243720   50572799    146      28  481228     -0.56671   -3.4417e-15     -0.56671
ENSG00000132436    7   50411831   50618088    137      20  482487      -0.1693   -3.4694e-15      -0.1693
ENSG00000132437    7   50426134   50733154    219      30  482246     -0.51696   -3.4417e-15     -0.51696
ENSG00000106070    7   50557760   50961159    262      31  466723     -0.80944   -3.4417e-15     -0.80944
ENSG00000106078    7   50983909   51484515    202      33  441173      0.16896   -3.4694e-15      0.16896
ENSG00000221900    7   53003349   53204617    107      24  406889     -0.40794   -3.4417e-15     -0.40794
ENSG00000170419    7   54510018   54738773    135      24  378258      -1.3637   -3.5527e-15      -1.3637
ENSG00000132432    7   54719943   54927667    116      20  405348      -2.4411   -3.5527e-15      -2.4411
ENSG00000146648    7   54986714   55424313    207      50  396515      0.87562   -3.4417e-15      0.87562
ENSG00000132434    7   55333141   55601435    113      16  380814      0.20829   -3.4694e-15      0.20829
ENSG00000154978    7   55403749   55740681    143      24  386939     -0.11765   -3.4694e-15     -0.11765
ENSG00000154997    7   55761237   56030482     69      14  450726      0.48909   -3.4417e-15      0.48909
ENSG00000249773    7   55854970   56122932     95      18  455328      0.92312   -3.4417e-15      0.92312
ENSG00000178665    7   55855169   56109918     88      17  455342      0.93031   -3.4417e-15      0.93031
ENSG00000146729    7   55919486   56167874     87      15  449033      0.94395   -3.4417e-15      0.94395
ENSG00000239789    7   55919512   56124192     74      14  452593       1.1347   -3.5527e-15       1.1347
ENSG00000146733    7   55978744   56219297     83      15  449017        0.949   -3.4417e-15        0.949
ENSG00000146731    7   56019323   56231682     78      15  445232      0.86753   -3.4417e-15      0.86753
ENSG00000129103    7   56031695   56248363     75      14  441551       0.8576   -3.4417e-15       0.8576
ENSG00000164776    7   56048440   56260689     69      14  439155      0.81349   -3.4417e-15      0.81349
ENSG00000106153    7   56069262   56274269     66      14  432724      0.52602   -3.4417e-15      0.52602
ENSG00000185290    7   56082374   56284093     64      14  432786      0.46788   -3.4417e-15      0.46788
ENSG00000185177    7   57087321   57307571     34       7  407976     -0.72363   -3.4417e-15     -0.72363
ENSG00000182111    7   57409883   57633252     65       8  388645      0.27847   -3.4417e-15      0.27847
ENSG00000230000    7   62709239   62912151      6       2  378755     0.061589   -3.4625e-15     0.061589
ENSG00000268181    7   62758414   62958860      7       2  378755   -0.0068001   -3.4634e-15   -0.0068001
ENSG00000257482    7   63405821   63638927     65       8  426111      0.21805   -3.4694e-15      0.21805
ENSG00000197123    7   63588852   63827309     84      14  469805     0.087181   -3.4694e-15     0.087181
ENSG00000234444    7   63667837   63915238    111      15  472949      0.28165   -3.4417e-15      0.28165
ENSG00000173041    7   63880262   64123484     80       9  481430       1.1623   -3.5527e-15       1.1623
ENSG00000196247    7   64026511   64271404     72      14  477033       1.5126   -3.5527e-15       1.5126
ENSG00000197008    7   64154766   64394054     59       8  476972     -0.20741   -3.4694e-15     -0.20741
ENSG00000198039    7   64230550   64491344     72       9  478011      0.27146   -3.4417e-15      0.27146
ENSG00000152926    7   64332154   64567062     42       6  481932      0.80992   -3.4417e-15      0.80992
ENSG00000213462    7   64351187   64567121     31       5  481649      0.93156   -3.4417e-15      0.93156
ENSG00000146757    7   64738712   64966038     47       5  449836       1.0521   -3.5527e-15       1.0521
ENSG00000269558    7   65012081   65213280      8       2  450219      0.30481   -3.4417e-15      0.30481
ENSG00000196715    7   65238254   65524550     57       6  426883      0.51113   -3.4417e-15      0.51113
ENSG00000169919    7   65325671   65547301     55       6  423876      0.43207   -3.4417e-15      0.43207
ENSG00000126522    7   65440785   65658545     53       6  435031    -0.073245   -3.4694e-15    -0.073245
ENSG00000249319    7   65452756   65717228     68       7  441185      0.09405   -3.4694e-15      0.09405
ENSG00000241258    7   65479591   65719555     64       7  441605     0.033858   -3.4625e-15     0.033858
ENSG00000169902    7   65570186   65985530    108       7  452051     -0.27689   -3.4417e-15     -0.27689
ENSG00000267941    7   65839543   66040709     25       4  454734      0.17404   -3.4694e-15      0.17404
ENSG00000243335    7   65993868   66376446     80       9  441167       0.8638   -3.4417e-15       0.8638
ENSG00000154710    7   66047151   66376451     71       9  438407      0.96414   -3.4417e-15      0.96414
ENSG00000106609    7   66286212   66523538     61      11  381868       1.6951   -3.5527e-15       1.6951
ENSG00000126524    7   66352664   66560588     58      12  381291       1.8379   -3.5527e-15       1.8379
ENSG00000198874    7   66360160   66804501    104      14  380026       1.9212   -3.5527e-15       1.9212
ENSG00000158321    7   68963905   70358054    476      71  390931      0.15078   -3.4694e-15      0.15078
ENSG00000185274    7   70497155   71278585    346      75  389711      -0.4284   -3.4417e-15      -0.4284
ENSG00000183166    7   71144476   72012136    314      45  400398     -0.45607   -3.4417e-15     -0.45607
ENSG00000196313    7   72249936   72521979     11       3  429517      0.41081   -3.4417e-15      0.41081
ENSG00000130305    7   72616514   72822864     35       2  366925     -0.12992   -3.4694e-15     -0.12992
ENSG00000146755    7   72626535   72842085     35       2  366925     -0.12992   -3.4694e-15     -0.12992
ENSG00000077800    7   72642167   72872634     42       3  381711     -0.19761   -3.4694e-15     -0.19761
ENSG00000188763    7   72748109   72950450     47       6  396527      0.36626   -3.4417e-15      0.36626
ENSG00000009954    7   72754728   73036608     66      11  423363      0.90666   -3.4417e-15      0.90666
ENSG00000106635    7   72850686   73072332     57      11  455530       1.4727   -3.5527e-15       1.4727
ENSG00000106638    7   72883262   73093121     51      11  455719       1.5701   -3.5527e-15       1.5701
ENSG00000009950    7   72907524   73138873     70      13  461739       1.3186   -3.5527e-15       1.3186
ENSG00000176428    7   72982155   73186442     68      15  457333      0.88643   -3.4417e-15      0.88643
ENSG00000176410    7   72995299   73197783     68      15  458997      0.66234   -3.4417e-15      0.66234
ENSG00000071462    7   72997355   73219491     71      15  459292       0.5951   -3.4417e-15       0.5951
ENSG00000106089    7   73013536   73234002     73      15  459475      0.50403   -3.4417e-15      0.50403
ENSG00000106077    7   73050424   73253197     71      10  460359    -0.039188   -3.4625e-15    -0.039188
ENSG00000165215    7   73083328   73284600     78       8  461292     -0.41936   -3.4417e-15     -0.41936
ENSG00000189143    7   73113872   73347014     70       7  444818      -1.0836   -3.5527e-15      -1.0836
ENSG00000165171    7   73148920   73356865     61       5  444432      -1.3058   -3.5527e-15      -1.3058
ENSG00000175877    7   73175489   73380223     63       6  439693       -1.413   -3.5527e-15       -1.413
ENSG00000049540    7   73342119   73584237     83      17  374466     -0.71462   -3.4417e-15     -0.71462
ENSG00000106683    7   73397263   73636855     85      17  372946     -0.75263   -3.4417e-15     -0.75263
ENSG00000106682    7   73488575   73711431     66      13  365024      -1.1693   -3.5527e-15      -1.1693
ENSG00000086730    7   73513982   73744161     62      13  365220      -1.2015   -3.5527e-15      -1.2015
